Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,35
RunStateStart,37
JumpStart,73
JumpEnd,83
LeftMoveStart,89
RightMoveStart,95
JumpStart,98
JumpEnd,115
JumpStart,119
RightMoveStart,122
JumpEnd,133
JumpStart,136
RightMoveEnd,140
RightMoveStart,141
JumpEnd,146
RightMoveEnd,159
RightMoveEnd,175
RightMoveStart,178
RightMoveEnd,184
LeftMoveStart,188
LeftMoveEnd,200
RightMoveStart,204
BlockPowerDestroy,210
RightMoveStart,220
RightMoveEnd,224
JumpStart,225
JumpEnd,233
RightMoveEnd,238
LeftMoveStart,241
LargeStateStart,250
LittleStateEnd,250
RightMoveEnd,256
RightMoveStart,271
LeftMoveEnd,295
JumpStart,300
RightMoveStart,305
StompKillGoomba,311
JumpEnd,312
JumpStart,314
LeftMoveEnd,323
LeftMoveStart,326
JumpEnd,341
JumpStart,343
RightMoveEnd,345
RightMoveStart,348
RightMoveEnd,353
JumpEnd,355
JumpStart,357
RightMoveStart,360
JumpEnd,371
JumpStart,372
RightMoveStart,376
RightMoveEnd,382
JumpEnd,384
BlockPowerDestroy,390
RightMoveStart,397
RightMoveEnd,399
JumpStart,406
RightMoveEnd,409
LeftMoveStart,411
JumpEnd,412
LeftMoveEnd,419
JumpStart,421
RightMoveStart,424
FireStateStart,428
LargeStateEnd,428
RightMoveEnd,431
JumpEnd,449
JumpStart,464
RightMoveStart,468
JumpEnd,476
CollectCoin,478
JumpStart,482
RightMoveEnd,483
RightMoveStart,486
JumpEnd,501
LeftMoveStart,503
LeftMoveEnd,508
RightMoveStart,508
JumpStart,514
RightMoveEnd,519
RightMoveEnd,520
BlockCoinDestroy,521
RightMoveStart,529
JumpEnd,530
JumpStart,537
JumpEnd,543
RightMoveEnd,548
JumpStart,549
JumpEnd,555
LeftMoveStart,558
JumpStart,562
BlockPowerDestroy,577
JumpEnd,578
RightMoveEnd,578
JumpStart,580
JumpEnd,590
JumpStart,593
JumpEnd,599
LeftMoveEnd,599
RightMoveStart,599
LeftMoveStart,608
JumpStart,611
RightMoveStart,615
RightMoveStart,619
JumpEnd,621
LeftMoveEnd,623
RightMoveEnd,633
RightMoveEnd,639
JumpStart,642
RightMoveStart,647
JumpEnd,648
JumpStart,656
RunStateEnd,662
LeftMoveEnd,664
JumpEnd,666
DuckStart,667
DuckEnd,668
DuckStart,669
DuckEnd,671
DuckStart,675
RightMoveEnd,677
DuckEnd,678
FireKillGreenKoopa,687
RunStateStart,702
FireKillGoomba,703
RunStateEnd,704
RunStateStart,706
RunStateEnd,708
RunStateStart,722
RunStateEnd,723
RightMoveEnd,731
RunStateStart,744
RunStateEnd,746
RunStateStart,747
LeftMoveStart,749
RightMoveStart,765
JumpStart,776
RightMoveStart,784
JumpEnd,786
JumpStart,807
JumpEnd,823
BlockPowerDestroy,824
JumpStart,825
RightMoveEnd,831
RightMoveStart,833
JumpEnd,835
JumpStart,840
JumpEnd,846
JumpStart,852
LeftMoveStart,859
JumpEnd,862
RightMoveStart,867
JumpStart,885
RightMoveStart,890
JumpEnd,895
DuckStart,896
DuckEnd,900
RightMoveEnd,900
RightMoveEnd,901
LeftMoveEnd,905
RightMoveEnd,917
JumpStart,946
JumpEnd,952
JumpStart,963
JumpEnd,969
RightMoveStart,970
JumpStart,975
LeftMoveEnd,976
RightMoveEnd,978
JumpEnd,989
DuckStart,992
DuckEnd,998
DuckStart,1000
DuckEnd,1002
DuckStart,1007
