Event,Time
LeftMoveEnd,-2571
LittleStateStart,0
StartLevel,0
RunStateStart,33
RightMoveStart,51
BlockCoinDestroy,59
LeftMoveStart,59
JumpStart,74
BlockCoinDestroy,77
JumpEnd,82
RightMoveStart,84
JumpStart,92
JumpEnd,100
LeftMoveStart,107
BlockPowerDestroy,117
RightMoveEnd,126
RightMoveEnd,126
RightMoveEnd,131
RightMoveStart,132
LittleStateStart,137
RunStateStart,137
StartLevel,137
RightMoveEnd,138
JumpStart,144
RightMoveStart,147
LeftMoveEnd,151
JumpEnd,156
LeftMoveStart,159
LeftMoveEnd,163
JumpStart,169
RightMoveStart,170
RightMoveStart,170
RightMoveEnd,173
JumpStart,181
JumpEnd,186
RightMoveStart,188
RightMoveEnd,189
JumpStart,192
JumpEnd,193
RightMoveEnd,197
JumpStart,199
RightMoveStart,199
JumpEnd,204
BlockCoinDestroy,211
JumpStart,213
JumpEnd,218
LeftMoveStart,220
LeftMoveEnd,221
StartLevel,221
JumpStart,226
JumpEnd,228
JumpEnd,234
RightMoveStart,234
JumpStart,236
RightMoveEnd,237
RightMoveStart,239
JumpEnd,250
BlockCoinDestroy,251
JumpStart,254
JumpStart,254
RightMoveEnd,259
LeftMoveStart,261
JumpEnd,262
LeftMoveStart,262
JumpStart,266
JumpEnd,267
JumpStart,269
StompKillGoomba,272
JumpEnd,274
RightMoveStart,274
BlockCoinDestroy,275
JumpEnd,277
RightMoveStart,281
JumpStart,283
JumpStart,283
LargeStateStart,287
LittleStateEnd,287
LeftMoveEnd,289
BlockCoinDestroy,290
JumpEnd,298
RightMoveEnd,301
JumpStart,305
LeftMoveStart,306
RightMoveEnd,306
RightMoveStart,308
JumpEnd,313
LeftMoveEnd,316
JumpEnd,317
RightMoveStart,318
JumpStart,321
RightMoveEnd,322
LeftMoveStart,325
LeftMoveStart,329
JumpEnd,331
BlockPowerDestroy,339
JumpStart,339
LargeStateEnd,340
RunStateEnd,340
RightMoveStart,347
LeftMoveEnd,350
LeftMoveEnd,351
JumpEnd,353
JumpStart,354
RightMoveEnd,358
RightMoveEnd,360
JumpEnd,362
RightMoveEnd,365
RightMoveStart,366
JumpStart,371
LargeStateStart,374
LittleStateEnd,374
LeftMoveEnd,392
RightMoveEnd,394
JumpEnd,402
JumpStart,402
DuckStart,403
DuckEnd,406
JumpStart,419
JumpEnd,424
RightMoveStart,429
JumpEnd,431
LittleStateStart,431
RightMoveEnd,438
RightMoveStart,450
LeftMoveStart,460
RightMoveStart,470
JumpStart,472
BlockPowerDestroy,476
RightMoveEnd,480
JumpEnd,481
BlockPowerDestroy,491
JumpStart,492
JumpEnd,498
RightMoveEnd,506
JumpStart,507
RightMoveEnd,507
RightMoveStart,512
JumpEnd,513
JumpStart,527
LeftMoveStart,532
FireStateStart,535
LargeStateEnd,535
RunStateStart,553
JumpEnd,555
RightMoveStart,567
RightMoveEnd,573
LeftMoveStart,586
LeftMoveEnd,598
BlockCoinDestroy,603
BlockCoinDestroy,613
RightMoveStart,616
JumpStart,619
JumpEnd,625
JumpStart,629
JumpEnd,635
JumpStart,638
LeftMoveEnd,638
RightMoveEnd,640
BlockCoinDestroy,643
RightMoveStart,643
JumpEnd,644
JumpStart,647
LeftMoveEnd,648
JumpEnd,653
LeftMoveStart,656
JumpStart,659
JumpEnd,665
RightMoveStart,666
JumpStart,678
RightMoveEnd,682
RightMoveEnd,686
RightMoveStart,686
JumpEnd,688
JumpStart,694
RightMoveEnd,699
JumpEnd,711
JumpStart,718
BlockCoinDestroy,719
RightMoveEnd,723
JumpEnd,731
RightMoveStart,734
JumpStart,735
LeftMoveEnd,735
JumpEnd,741
JumpStart,765
BlockCoinDestroy,768
RightMoveStart,770
RightMoveStart,772
JumpEnd,775
BlockPowerDestroy,781
JumpStart,784
JumpEnd,790
RightMoveEnd,793
LeftMoveStart,794
JumpStart,797
RightMoveStart,802
JumpEnd,803
FireKillGreenKoopa,815
RightMoveEnd,817
RunStateEnd,825
RunStateStart,828
BlockCoinDestroy,832
RightMoveStart,835
LittleStateEnd,844
RunStateEnd,844
JumpStart,848
JumpEnd,854
RightMoveEnd,855
BlockCoinDestroy,858
RunStateEnd,867
RunStateStart,869
JumpStart,874
JumpEnd,880
JumpStart,892
RightMoveStart,897
LeftMoveStart,907
RightMoveEnd,907
JumpEnd,908
JumpStart,918
RightMoveStart,923
JumpEnd,928
JumpStart,933
BlockCoinDestroy,938
LeftMoveEnd,939
LeftMoveStart,940
JumpEnd,949
LeftMoveStart,953
JumpStart,954
JumpEnd,960
RightMoveStart,960
RightMoveEnd,965
RightMoveEnd,965
LeftMoveStart,971
LeftMoveEnd,972
LeftMoveEnd,976
RightMoveStart,979
JumpStart,983
BlockCoinDestroy,985
LeftMoveEnd,996
RightMoveStart,996
JumpEnd,997
JumpStart,1001
JumpEnd,1007
LeftMoveStart,1007
RightMoveEnd,1007
RightMoveEnd,1011
RightMoveEnd,1014
JumpStart,1016
RightMoveEnd,1018
RightMoveStart,1022
JumpEnd,1026
JumpStart,1029
LeftMoveEnd,1034
JumpEnd,1045
LeftMoveStart,1049
JumpStart,1054
BlockPowerDestroy,1056
LeftMoveEnd,1057
RightMoveStart,1058
JumpEnd,1068
RightMoveStart,1069
JumpStart,1072
RightMoveEnd,1074
JumpEnd,1078
LeftMoveStart,1078
RightMoveStart,1085
RightMoveEnd,1088
RightMoveEnd,1096
LeftMoveEnd,1099
LeftMoveStart,1112
LeftMoveEnd,1113
JumpStart,1115
RightMoveEnd,1121
BlockCoinDestroy,1123
LeftMoveStart,1128
JumpEnd,1129
BlockCoinDestroy,1136
JumpStart,1139
JumpEnd,1147
BlockCoinDestroy,1152
JumpStart,1152
LeftMoveEnd,1152
LeftMoveEnd,1157
JumpEnd,1158
JumpStart,1168
JumpEnd,1174
LeftMoveStart,1174
JumpStart,1181
JumpEnd,1187
LeftMoveStart,1189
JumpStart,1191
JumpEnd,1197
JumpStart,1201
JumpEnd,1207
RightMoveStart,1213
JumpStart,1216
LeftMoveEnd,1218
JumpEnd,1222
LeftMoveEnd,1222
LeftMoveStart,1223
RightMoveStart,1233
RightMoveStart,1242
RightMoveEnd,1257
RightMoveStart,1257
RightMoveEnd,1261
JumpStart,1265
LeftMoveEnd,1266
LeftMoveStart,1275
RightMoveEnd,1276
JumpEnd,1281
JumpStart,1286
LeftMoveStart,1294
JumpEnd,1296
JumpStart,1301
RightMoveStart,1305
LeftMoveStart,1315
JumpEnd,1321
LeftMoveEnd,1323
JumpStart,1327
LeftMoveEnd,1328
RightMoveStart,1337
LeftMoveEnd,1339
JumpEnd,1343
JumpStart,1349
RightMoveEnd,1350
RightMoveStart,1357
JumpEnd,1359
RightMoveEnd,1361
JumpStart,1371
RightMoveEnd,1372
JumpEnd,1381
JumpStart,1398
RightMoveEnd,1404
RightMoveStart,1406
JumpEnd,1408
JumpStart,1413
LeftMoveStart,1428
JumpEnd,1429
JumpStart,1436
RightMoveStart,1438
JumpEnd,1450
JumpStart,1453
