Event,Time
LittleStateStart,0
StartLevel,0
JumpStart,69
JumpEnd,80
RightMoveStart,87
JumpStart,107
BlockCoinDestroy,123
JumpEnd,123
JumpStart,138
JumpEnd,146
LeftMoveStart,159
RightMoveStart,170
BlockPowerDestroy,171
JumpStart,186
JumpEnd,194
BlockCoinDestroy,209
LeftMoveStart,209
RightMoveStart,222
JumpStart,224
JumpEnd,232
RightMoveStart,243
LeftMoveStart,252
RightMoveStart,261
RightMoveEnd,262
LeftMoveEnd,271
RightMoveEnd,272
RightMoveStart,272
JumpStart,273
RightMoveEnd,276
LargeStateStart,279
LittleStateEnd,279
RightMoveEnd,288
RightMoveEnd,291
JumpEnd,299
LeftMoveEnd,303
JumpStart,310
JumpEnd,324
JumpStart,344
LeftMoveEnd,345
JumpEnd,356
StompKillGoomba,366
JumpStart,369
RightMoveStart,383
RightMoveStart,385
RightMoveStart,387
RightMoveEnd,388
RightMoveEnd,390
RightMoveEnd,393
JumpEnd,394
JumpStart,397
RightMoveStart,397
RightMoveStart,399
RightMoveStart,401
RightMoveEnd,402
RightMoveStart,403
RightMoveEnd,404
RightMoveStart,405
RightMoveEnd,406
JumpEnd,407
RightMoveEnd,408
JumpStart,417
JumpEnd,433
JumpStart,434
StompKillGoomba,447
JumpEnd,448
JumpStart,454
LeftMoveStart,454
RightMoveEnd,455
StompKillGoomba,456
RightMoveStart,483
JumpEnd,484
RightMoveEnd,495
JumpStart,496
RightMoveStart,504
JumpEnd,506
JumpStart,545
JumpEnd,561
JumpStart,579
RightMoveEnd,581
JumpEnd,585
BlockPowerDestroy,603
LeftMoveStart,604
JumpStart,619
RightMoveEnd,624
JumpEnd,625
RightMoveStart,625
LeftMoveStart,658
RightMoveStart,681
LeftMoveEnd,684
LeftMoveStart,707
JumpStart,712
JumpEnd,722
FireStateStart,723
LargeStateEnd,723
LeftMoveEnd,734
RightMoveStart,755
RightMoveEnd,762
JumpStart,766
RightMoveStart,772
LeftMoveEnd,774
RightMoveStart,774
JumpEnd,776
RightMoveEnd,778
RightMoveEnd,790
LeftMoveEnd,803
JumpStart,804
JumpEnd,820
LeftMoveStart,834
RightMoveEnd,835
RightMoveEnd,845
JumpStart,850
RightMoveStart,850
StompKillGreenKoopa,865
JumpEnd,866
JumpStart,869
RightMoveStart,875
UnleashShell,875
RightMoveStart,885
RightMoveStart,887
RightMoveStart,889
RightMoveEnd,890
RightMoveStart,891
RightMoveEnd,892
RightMoveEnd,896
JumpEnd,899
RightMoveEnd,901
BlockCoinDestroy,907
LeftMoveStart,916
RightMoveEnd,917
JumpStart,923
RightMoveStart,926
JumpEnd,929
BlockCoinDestroy,933
BlockCoinDestroy,946
JumpStart,949
RightMoveEnd,950
JumpEnd,955
JumpStart,962
LeftMoveEnd,965
JumpEnd,968
JumpStart,974
JumpEnd,986
JumpStart,990
StompKillGoomba,993
JumpEnd,1000
LeftMoveEnd,1007
StompKillGoomba,1015
JumpStart,1023
JumpEnd,1043
BlockCoinDestroy,1048
JumpStart,1049
RightMoveStart,1057
JumpEnd,1059
JumpStart,1064
JumpEnd,1070
JumpStart,1085
RightMoveEnd,1091
JumpEnd,1099
JumpStart,1101
RightMoveStart,1102
RightMoveStart,1104
JumpEnd,1115
JumpStart,1118
JumpEnd,1134
RightMoveEnd,1148
JumpStart,1155
JumpEnd,1169
RightMoveStart,1169
RightMoveEnd,1170
JumpStart,1171
RightMoveStart,1171
RightMoveStart,1173
RightMoveEnd,1174
JumpEnd,1181
JumpStart,1191
JumpEnd,1209
JumpStart,1218
RightMoveEnd,1230
JumpEnd,1232
RightMoveEnd,1235
JumpStart,1252
FireStateEnd,1258
JumpEnd,1258
RightMoveEnd,1300
RightMoveStart,1302
JumpStart,1316
JumpEnd,1330
RightMoveStart,1333
RightMoveStart,1335
RightMoveStart,1337
RightMoveEnd,1338
RightMoveEnd,1340
JumpStart,1341
RightMoveStart,1342
RightMoveStart,1344
RightMoveEnd,1348
JumpEnd,1355
RightMoveStart,1357
RightMoveEnd,1358
RightMoveStart,1359
RightMoveStart,1361
RightMoveEnd,1362
RightMoveStart,1363
JumpStart,1364
RightMoveEnd,1364
RightMoveEnd,1365
RightMoveStart,1365
RightMoveEnd,1366
RightMoveStart,1367
RightMoveEnd,1368
RightMoveEnd,1371
JumpEnd,1375
RightMoveStart,1376
RightMoveEnd,1377
RightMoveStart,1378
JumpStart,1379
RightMoveStart,1380
RightMoveEnd,1381
RightMoveStart,1382
RightMoveEnd,1383
RightMoveEnd,1386
JumpEnd,1390
RightMoveStart,1391
RightMoveEnd,1392
RightMoveStart,1393
JumpStart,1395
RightMoveStart,1395
RightMoveEnd,1396
RightMoveStart,1397
RightMoveEnd,1398
RightMoveEnd,1401
JumpEnd,1406
RightMoveStart,1406
JumpStart,1407
RightMoveEnd,1407
RightMoveStart,1408
RightMoveStart,1410
RightMoveEnd,1411
RightMoveEnd,1416
JumpEnd,1418
RightMoveStart,1419
JumpStart,1420
RightMoveEnd,1420
RightMoveStart,1421
RightMoveStart,1423
RightMoveEnd,1424
JumpEnd,1429
RightMoveEnd,1429
JumpStart,1431
JumpEnd,1451
RightMoveEnd,1461
RightMoveStart,1469
RightMoveEnd,1470
RightMoveStart,1471
RightMoveStart,1473
RightMoveEnd,1474
RightMoveEnd,1476
LeftMoveStart,1492
JumpStart,1507
RightMoveEnd,1516
JumpEnd,1518
LeftMoveEnd,2080
LargeStateStart,2794
RightMoveStart,3041
LargeStateEnd,3054
RightMoveEnd,3086
WonLevel,4174
