Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,44
RunStateStart,75
RunStateEnd,83
JumpStart,88
RunStateStart,97
JumpEnd,100
RunStateEnd,103
JumpStart,128
RightMoveStart,128
RightMoveEnd,137
JumpEnd,144
RightMoveStart,157
BlockCoinDestroy,177
JumpStart,192
JumpEnd,200
RightMoveStart,206
BlockPowerDestroy,215
RightMoveEnd,228
RightMoveEnd,229
JumpStart,230
BlockCoinDestroy,231
JumpEnd,238
JumpStart,246
RunStateStart,250
RunStateEnd,252
JumpEnd,254
RightMoveStart,268
LargeStateStart,284
LittleStateEnd,284
LeftMoveStart,307
RightMoveEnd,310
LeftMoveStart,316
JumpStart,320
BlockCoinDestroy,321
JumpEnd,330
JumpStart,337
JumpEnd,343
RightMoveStart,344
LeftMoveEnd,352
RunStateStart,353
RightMoveEnd,368
RunStateEnd,369
RightMoveStart,370
JumpStart,371
RightMoveStart,372
RunStateStart,373
RightMoveEnd,375
RightMoveStart,375
JumpEnd,380
JumpStart,391
RunStateEnd,395
RightMoveEnd,397
RightMoveEnd,398
RunStateStart,398
LeftMoveStart,401
JumpEnd,403
RunStateEnd,404
RightMoveStart,412
RunStateStart,413
JumpStart,422
RightMoveStart,427
RunStateEnd,432
JumpEnd,434
RightMoveEnd,439
LeftMoveStart,441
RightMoveStart,450
RightMoveEnd,455
RunStateStart,455
JumpStart,456
RightMoveEnd,457
JumpEnd,469
JumpStart,470
RightMoveStart,478
JumpEnd,480
LeftMoveEnd,482
JumpStart,486
RightMoveEnd,490
LeftMoveEnd,496
LeftMoveStart,503
RightMoveStart,514
JumpEnd,518
JumpStart,521
RightMoveEnd,529
RightMoveStart,529
JumpEnd,531
RunStateEnd,534
DuckStart,537
DuckEnd,550
JumpStart,555
LeftMoveStart,557
RightMoveEnd,558
RunStateStart,558
LeftMoveStart,563
RunStateEnd,564
JumpEnd,565
RightMoveEnd,566
DuckStart,567
LeftMoveEnd,575
DuckEnd,581
DuckStart,583
LeftMoveEnd,586
DuckEnd,589
DuckStart,591
DuckEnd,594
LeftMoveStart,597
JumpStart,599
RunStateStart,602
LeftMoveEnd,615
JumpEnd,619
JumpStart,622
LeftMoveStart,630
JumpEnd,632
LeftMoveEnd,633
RunStateEnd,634
DuckStart,637
DuckEnd,642
RightMoveStart,645
JumpStart,648
LeftMoveEnd,655
JumpEnd,668
JumpStart,671
LeftMoveEnd,677
RightMoveStart,684
RightMoveStart,686
RightMoveStart,688
JumpEnd,689
RightMoveEnd,689
JumpStart,690
RightMoveStart,690
RightMoveEnd,691
RightMoveStart,692
RightMoveEnd,693
RightMoveStart,694
RightMoveEnd,695
RightMoveStart,696
RightMoveEnd,697
RightMoveStart,698
RightMoveEnd,699
JumpEnd,700
DuckStart,704
DuckEnd,716
LeftMoveStart,718
RightMoveEnd,719
RightMoveEnd,724
DuckStart,725
DuckEnd,731
DuckStart,734
DuckEnd,736
LeftMoveStart,741
DuckStart,746
DuckEnd,748
DuckStart,750
DuckEnd,752
RightMoveStart,756
LeftMoveEnd,773
JumpStart,792
RightMoveEnd,799
JumpEnd,807
LeftMoveEnd,815
JumpStart,832
RunStateStart,835
LeftMoveStart,837
LeftMoveStart,840
JumpEnd,842
RunStateEnd,844
JumpStart,849
RightMoveStart,855
LeftMoveEnd,857
JumpEnd,865
RunStateStart,865
LeftMoveStart,869
RunStateEnd,870
JumpStart,879
RightMoveStart,879
JumpEnd,889
RightMoveEnd,894
