Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,28
JumpStart,41
JumpEnd,57
RunStateStart,64
JumpStart,69
RunStateEnd,80
RightMoveStart,81
RightMoveStart,83
RightMoveStart,85
RightMoveEnd,86
RightMoveStart,87
JumpEnd,88
RightMoveEnd,88
RunStateStart,88
RightMoveEnd,90
JumpStart,100
RightMoveStart,108
JumpEnd,110
RightMoveEnd,118
RunStateEnd,129
JumpStart,132
RightMoveEnd,135
RightMoveStart,138
RunStateStart,140
JumpEnd,144
RunStateEnd,144
RightMoveEnd,146
LeftMoveStart,155
RightMoveEnd,163
RightMoveStart,163
RightMoveEnd,184
LeftMoveStart,187
LeftMoveStart,196
JumpStart,198
JumpEnd,210
RightMoveEnd,211
RightMoveStart,214
JumpStart,216
LeftMoveEnd,221
LeftMoveEnd,222
RunStateStart,223
LeftMoveStart,229
RunStateEnd,229
JumpEnd,235
RightMoveStart,237
RunStateStart,241
JumpStart,245
RightMoveStart,253
JumpEnd,255
LeftMoveEnd,269
JumpStart,270
RightMoveEnd,274
RightMoveStart,274
RunStateEnd,275
JumpEnd,277
RightMoveEnd,279
RunStateStart,285
JumpStart,287
RightMoveEnd,288
JumpEnd,301
JumpStart,303
RightMoveStart,308
JumpEnd,315
RunStateEnd,315
LeftMoveEnd,318
RunStateStart,320
JumpStart,321
RightMoveEnd,324
RunStateEnd,327
JumpEnd,334
LeftMoveEnd,334
RunStateStart,335
RightMoveEnd,347
RunStateEnd,355
LittleStateEnd,361
StartLevel,379
RightMoveStart,398
StompKillGoomba,407
RunStateStart,412
JumpStart,423
JumpEnd,433
JumpStart,436
RunStateEnd,443
JumpEnd,449
LeftMoveStart,453
RightMoveStart,474
DeathByGap,511
RunStateStart,534
JumpStart,536
RightMoveStart,536
RightMoveStart,544
JumpEnd,546
RunStateEnd,560
RunStateStart,566
JumpStart,568
RightMoveEnd,572
RightMoveStart,572
RunStateEnd,574
JumpEnd,580
RunStateStart,582
JumpStart,586
RightMoveEnd,591
JumpEnd,596
JumpStart,599
RightMoveEnd,604
RightMoveStart,604
JumpEnd,609
RunStateEnd,609
RightMoveStart,610
RunStateStart,614
JumpStart,615
RightMoveEnd,617
RightMoveStart,618
RightMoveEnd,627
BlockCoinDestroy,629
JumpEnd,634
RunStateEnd,635
RightMoveEnd,641
LeftMoveStart,646
RunStateStart,649
JumpStart,651
RightMoveStart,652
RightMoveEnd,653
RightMoveStart,656
JumpEnd,663
JumpStart,665
RightMoveEnd,667
RightMoveStart,668
LeftMoveStart,679
RightMoveEnd,687
RightMoveEnd,689
RightMoveStart,689
JumpEnd,693
JumpStart,698
RightMoveStart,703
JumpEnd,708
RightMoveEnd,718
LeftMoveEnd,721
JumpStart,730
RightMoveStart,733
RightMoveEnd,740
JumpEnd,742
LittleStateStart,742
JumpStart,745
RightMoveStart,748
RunStateEnd,755
LeftMoveStart,762
JumpEnd,764
RightMoveEnd,773
RightMoveStart,773
RightMoveEnd,776
RunStateStart,785
JumpStart,790
JumpEnd,811
RunStateEnd,813
RightMoveStart,814
RightMoveStart,817
RunStateStart,817
JumpStart,818
RightMoveEnd,821
RightMoveStart,821
JumpEnd,830
JumpStart,834
RightMoveEnd,835
RightMoveEnd,835
RightMoveStart,837
LeftMoveEnd,841
JumpEnd,848
LeftMoveEnd,849
JumpStart,850
RightMoveStart,854
RightMoveEnd,856
JumpEnd,861
RightMoveEnd,863
RunStateEnd,872
JumpStart,882
RunStateStart,883
RightMoveStart,886
RightMoveEnd,890
RunStateEnd,893
JumpEnd,894
RightMoveStart,894
RightMoveStart,896
RightMoveEnd,899
RunStateStart,901
JumpStart,903
RightMoveEnd,903
RightMoveStart,906
RunStateEnd,908
JumpEnd,913
RunStateStart,924
RightMoveEnd,925
RightMoveStart,925
JumpStart,927
RightMoveEnd,934
JumpEnd,944
RunStateEnd,945
LeftMoveStart,962
RightMoveStart,969
RightMoveStart,972
RightMoveEnd,980
JumpStart,988
RunStateStart,988
RightMoveEnd,998
JumpEnd,999
RunStateEnd,1001
RunStateStart,1006
RightMoveEnd,1015
RunStateEnd,1016
JumpStart,1021
LeftMoveStart,1024
JumpEnd,1033
RightMoveStart,1042
RunStateStart,1046
JumpStart,1053
JumpEnd,1069
RunStateEnd,1075
RightMoveStart,1076
JumpStart,1078
RightMoveStart,1079
RightMoveEnd,1083
JumpEnd,1094
JumpStart,1098
JumpEnd,1103
LeftMoveEnd,1103
RightMoveEnd,1111
RightMoveEnd,1142
LeftMoveEnd,1168
RunStateStart,1442
RightMoveStart,1446
LittleStateEnd,1466
RunStateEnd,1466
RightMoveEnd,1470
WonLevel,2120
