Event,Time
RightMoveEnd,-308
LittleStateStart,0
StartLevel,0
RightMoveStart,68
BlockPowerDestroy,92
BlockCoinDestroy,95
LeftMoveStart,100
JumpStart,110
BlockCoinDestroy,114
JumpEnd,118
BlockCoinDestroy,128
JumpStart,129
JumpEnd,137
JumpStart,143
RightMoveStart,150
JumpEnd,151
JumpStart,159
BlockCoinDestroy,163
LeftMoveStart,165
JumpEnd,167
JumpStart,173
RightMoveStart,178
JumpEnd,181
RightMoveEnd,184
LeftMoveStart,190
JumpStart,197
RightMoveEnd,200
RightMoveStart,201
JumpEnd,207
JumpStart,212
BlockPowerDestroy,217
RightMoveEnd,217
LeftMoveEnd,218
LeftMoveEnd,225
LeftMoveStart,225
JumpEnd,230
RightMoveStart,238
BlockCoinDestroy,241
BlockPowerDestroy,242
LeftMoveEnd,242
JumpStart,244
RightMoveEnd,246
RightMoveEnd,247
LeftMoveStart,249
JumpEnd,254
JumpStart,257
JumpEnd,265
LeftMoveEnd,266
RightMoveStart,270
LeftMoveEnd,272
BlockCoinDestroy,273
RightMoveEnd,285
LargeStateStart,288
LargeStateStart,288
LittleStateEnd,288
LeftMoveEnd,293
BlockCoinDestroy,297
JumpStart,314
BlockCoinDestroy,317
RightMoveStart,318
RightMoveStart,320
RightMoveStart,322
RightMoveEnd,323
RightMoveEnd,325
BlockCoinDestroy,327
JumpEnd,329
RightMoveStart,330
JumpStart,333
BlockCoinDestroy,339
JumpEnd,339
JumpStart,343
JumpEnd,349
RightMoveEnd,349
JumpStart,355
JumpEnd,361
RightMoveStart,366
RightMoveEnd,367
RightMoveStart,368
JumpStart,369
RightMoveEnd,369
RightMoveStart,370
RightMoveEnd,371
RightMoveStart,372
JumpEnd,373
RightMoveEnd,373
BlockPowerDestroy,380
JumpStart,382
RightMoveEnd,387
StompKillGreenKoopa,389
LeftMoveStart,390
UnleashShell,392
JumpEnd,394
JumpStart,396
JumpEnd,402
RightMoveEnd,403
RightMoveStart,413
LeftMoveStart,427
BlockPowerDestroy,432
JumpStart,432
RightMoveStart,441
JumpEnd,448
RightMoveStart,448
RightMoveStart,455
RightMoveEnd,457
JumpStart,459
JumpEnd,464
RightMoveEnd,467
RightMoveEnd,475
LeftMoveEnd,477
JumpStart,478
BlockCoinDestroy,479
LeftMoveStart,486
LeftMoveStart,491
JumpEnd,492
RightMoveEnd,492
JumpStart,495
JumpEnd,501
JumpStart,508
LeftMoveEnd,510
RightMoveEnd,510
LeftMoveStart,511
JumpEnd,512
FireKillGoomba,514
BlockPowerDestroy,530
RightMoveStart,531
JumpStart,536
RightMoveStart,536
LeftMoveEnd,538
RightMoveStart,538
JumpEnd,540
RightMoveEnd,542
LeftMoveEnd,549
RightMoveEnd,549
LeftMoveEnd,550
RightMoveStart,550
LeftMoveEnd,551
LargeStateEnd,563
LittleStateStart,563
RightMoveEnd,596
LeftMoveStart,600
StompKillGoomba,601
RightMoveEnd,609
JumpStart,615
RightMoveStart,618
JumpEnd,627
LeftMoveStart,630
StompKillGoomba,638
BlockCoinDestroy,640
RightMoveStart,640
LittleStateStart,646
FireKillGoomba,647
JumpStart,647
LeftMoveStart,647
BlockCoinDestroy,650
FireStateStart,651
LargeStateEnd,651
FireKillGreenKoopa,661
FireKillGoomba,664
RightMoveEnd,664
LeftMoveEnd,669
FireKillGoomba,671
RightMoveStart,674
JumpEnd,679
FireKillGoomba,680
BlockCoinDestroy,686
RightMoveStart,686
LeftMoveEnd,690
RightMoveEnd,697
RightMoveStart,697
JumpStart,702
LeftMoveEnd,702
JumpEnd,708
JumpStart,710
RightMoveStart,714
FireKillGreenKoopa,716
FireKillGoomba,722
JumpEnd,723
RightMoveEnd,724
LeftMoveStart,725
FireKillGreenKoopa,729
RightMoveEnd,732
FireKillGreenKoopa,734
RightMoveStart,734
FireKillGoomba,735
RunStateStart,735
RightMoveEnd,736
RunStateEnd,737
FireKillGoomba,739
RunStateStart,740
FireKillGreenKoopa,742
RunStateEnd,742
RunStateStart,745
RunStateEnd,747
FireKillGoomba,748
RunStateStart,753
BlockCoinDestroy,756
RunStateEnd,756
RunStateStart,759
RunStateEnd,762
RightMoveEnd,763
LeftMoveStart,769
JumpStart,772
BlockCoinDestroy,775
BlockCoinDestroy,776
BlockCoinDestroy,776
JumpEnd,778
RightMoveStart,781
BlockCoinDestroy,785
JumpStart,791
BlockCoinDestroy,795
BlockCoinDestroy,796
JumpEnd,797
JumpStart,811
LeftMoveEnd,811
JumpEnd,817
JumpStart,824
LeftMoveEnd,824
RightMoveStart,824
RightMoveStart,826
RightMoveStart,828
RightMoveEnd,829
RightMoveStart,830
RightMoveEnd,831
StompKillGoomba,831
RightMoveStart,832
RightMoveEnd,833
JumpEnd,834
RunStateStart,841
RunStateEnd,844
FireKillGoomba,845
RightMoveEnd,850
RightMoveStart,858
RightMoveEnd,868
RightMoveEnd,870
JumpStart,886
RightMoveStart,887
JumpEnd,900
RightMoveEnd,903
LeftMoveStart,904
JumpStart,909
BlockCoinDestroy,916
JumpEnd,921
RightMoveStart,923
BlockCoinDestroy,926
JumpStart,929
RightMoveEnd,932
RightMoveStart,933
StompKillGoomba,935
JumpEnd,943
BlockCoinDestroy,945
StompKillGreenKoopa,948
BlockCoinDestroy,957
UnleashShell,958
JumpStart,961
ShellKillGoomba,964
ShellKillGoomba,965
JumpEnd,967
RightMoveEnd,968
ShellKillGreenKoopa,975
LeftMoveStart,981
JumpStart,987
RightMoveStart,989
RightMoveEnd,990
RightMoveStart,994
JumpEnd,997
BlockCoinDestroy,1003
BlockCoinDestroy,1008
JumpStart,1009
LeftMoveStart,1013
RightMoveEnd,1017
JumpEnd,1019
JumpStart,1021
RightMoveStart,1025
JumpEnd,1032
FireKillGreenKoopa,1037
RightMoveStart,1038
FireKillGoomba,1045
StompKillGreenKoopa,1045
RightMoveEnd,1049
LeftMoveEnd,1055
RunStateStart,1055
StompKillGoomba,1055
LeftMoveEnd,1056
BlockCoinDestroy,1058
RightMoveEnd,1058
RunStateEnd,1058
LeftMoveEnd,1060
RightMoveEnd,1067
FireKillGreenKoopa,1071
LeftMoveStart,1076
StompKillGreenKoopa,1081
UnleashShell,1091
RightMoveStart,1093
FireKillGreenKoopa,1095
JumpStart,1106
FireKillGreenKoopa,1111
FireKillGreenKoopa,1113
FireKillGoomba,1118
RightMoveStart,1120
StompKillGoomba,1120
