Event,Time
LittleStateStart,0
StartLevel,0
StompKillGoomba,59
StompKillGoomba,100
BlockCoinDestroy,104
BlockPowerDestroy,139
BlockCoinDestroy,158
LittleStateEnd,171
RightMoveEnd,171
BlockCoinDestroy,184
DieByGoomba,188
LittleStateStart,189
StartLevel,189
RightMoveStart,223
RightMoveEnd,225
BlockPowerDestroy,251
RightMoveStart,264
RightMoveStart,285
LeftMoveEnd,286
JumpStart,292
RightMoveEnd,304
RightMoveEnd,314
StompKillGoomba,315
JumpEnd,317
RightMoveStart,321
RightMoveEnd,338
JumpStart,344
RightMoveStart,349
RightMoveStart,351
RightMoveEnd,354
RightMoveStart,357
JumpEnd,359
JumpStart,362
JumpEnd,370
JumpStart,376
RightMoveEnd,378
JumpEnd,384
RightMoveEnd,384
JumpStart,388
JumpEnd,396
LeftMoveStart,405
RightMoveEnd,410
JumpStart,419
JumpEnd,427
JumpStart,430
RightMoveStart,441
JumpEnd,443
JumpStart,455
JumpEnd,463
StompKillGoomba,476
JumpStart,502
LargeStateStart,516
LittleStateEnd,516
StartLevel,522
JumpEnd,536
RightMoveStart,539
JumpStart,546
RightMoveStart,546
RightMoveStart,548
RightMoveStart,550
RightMoveEnd,551
RightMoveEnd,554
RightMoveStart,554
JumpEnd,558
RightMoveEnd,560
RightMoveStart,560
RightMoveEnd,571
RightMoveEnd,572
RightMoveStart,572
BlockCoinDestroy,574
LeftMoveStart,583
JumpStart,585
RightMoveEnd,594
JumpEnd,603
LeftMoveStart,603
RightMoveStart,609
JumpStart,614
LeftMoveEnd,625
JumpEnd,627
JumpStart,631
LeftMoveStart,632
RightMoveEnd,638
JumpEnd,649
RightMoveStart,660
RightMoveEnd,668
JumpStart,671
StompKillGoomba,672
LeftMoveEnd,673
LittleStateStart,675
JumpEnd,681
LeftMoveEnd,688
LeftMoveStart,709
RightMoveStart,721
RightMoveStart,727
LeftMoveStart,748
RightMoveEnd,752
JumpStart,757
JumpEnd,771
LeftMoveEnd,778
JumpStart,779
JumpEnd,785
LeftMoveEnd,788
RightMoveStart,792
RightMoveEnd,795
JumpStart,805
JumpEnd,822
LeftMoveEnd,830
JumpStart,840
JumpEnd,851
JumpStart,868
JumpEnd,889
JumpStart,895
RightMoveStart,895
RightMoveStart,897
RightMoveStart,899
RightMoveEnd,900
RightMoveStart,901
RightMoveEnd,902
RightMoveStart,903
RightMoveEnd,904
RightMoveStart,905
RightMoveEnd,906
RightMoveStart,907
RightMoveEnd,908
RightMoveStart,909
JumpEnd,910
RightMoveEnd,910
JumpStart,911
RightMoveStart,911
RightMoveEnd,912
RightMoveStart,913
RightMoveEnd,914
RightMoveStart,915
RightMoveEnd,916
RightMoveStart,917
RightMoveEnd,918
RightMoveEnd,920
JumpEnd,923
LeftMoveStart,924
JumpStart,938
JumpEnd,949
RightMoveEnd,951
RightMoveStart,972
LeftMoveStart,982
RightMoveEnd,999
RightMoveStart,1002
JumpStart,1008
StompKillGoomba,1016
StompKillGoomba,1025
JumpEnd,1027
LeftMoveStart,1033
RightMoveEnd,1036
JumpStart,1045
LeftMoveEnd,1049
JumpEnd,1057
DuckStart,1062
RightMoveEnd,1062
DuckEnd,1067
RightMoveStart,1078
DuckStart,1086
DuckEnd,1097
LeftMoveStart,1099
LeftMoveEnd,1126
LeftMoveStart,1129
LeftMoveEnd,1141
RightMoveStart,1152
JumpStart,1163
LeftMoveEnd,1168
RightMoveEnd,1174
JumpEnd,1182
