Event,Time
LittleStateStart,0
StartLevel,0
RightMoveStart,78
JumpStart,119
LeftMoveStart,131
JumpEnd,132
StompKillGoomba,134
JumpStart,139
JumpEnd,162
RightMoveStart,163
BlockCoinDestroy,196
JumpStart,211
JumpEnd,219
RightMoveEnd,225
RightMoveStart,228
JumpStart,257
BlockPowerDestroy,262
JumpEnd,265
RightMoveStart,272
JumpStart,277
JumpEnd,285
RightMoveStart,295
RightMoveEnd,301
LeftMoveEnd,310
RightMoveEnd,329
LargeStateStart,331
LittleStateEnd,331
RightMoveEnd,332
RightMoveEnd,345
LeftMoveStart,351
BlockCoinDestroy,370
JumpStart,372
JumpEnd,378
RightMoveStart,384
JumpStart,386
JumpEnd,392
JumpStart,401
JumpEnd,407
RightMoveStart,412
JumpStart,425
JumpEnd,431
LeftMoveStart,444
RightMoveStart,454
RightMoveEnd,456
LeftMoveStart,469
JumpStart,482
RightMoveEnd,486
JumpEnd,488
RightMoveStart,494
JumpStart,504
LeftMoveStart,505
LeftMoveEnd,510
RightMoveEnd,510
JumpEnd,514
RightMoveStart,523
RightMoveEnd,544
LeftMoveEnd,546
JumpStart,547
LeftMoveStart,550
JumpEnd,557
LeftMoveEnd,558
RightMoveEnd,578
RightMoveStart,582
LeftMoveEnd,603
LeftMoveStart,608
JumpStart,615
LeftMoveEnd,620
LeftMoveStart,622
JumpEnd,631
RightMoveStart,638
LeftMoveEnd,642
JumpStart,644
LeftMoveStart,648
JumpEnd,654
RightMoveEnd,666
JumpStart,673
JumpEnd,679
LeftMoveEnd,679
RightMoveStart,679
JumpStart,696
LeftMoveEnd,699
LeftMoveStart,700
RightMoveEnd,703
JumpEnd,712
RightMoveStart,716
JumpStart,722
LeftMoveStart,726
JumpEnd,738
RightMoveEnd,740
RightMoveStart,750
JumpStart,757
LeftMoveEnd,759
LeftMoveStart,760
LeftMoveEnd,761
RightMoveEnd,762
JumpEnd,767
RightMoveStart,785
RightMoveEnd,793
JumpStart,802
LeftMoveEnd,810
JumpEnd,814
LeftMoveStart,818
JumpStart,822
RightMoveStart,827
JumpEnd,837
JumpStart,842
RightMoveEnd,852
RightMoveStart,856
JumpEnd,858
JumpStart,862
RightMoveStart,865
RightMoveStart,867
JumpEnd,874
RightMoveEnd,875
LeftMoveEnd,878
RightMoveEnd,886
StompKillGoomba,887
JumpStart,888
RightMoveEnd,897
RightMoveEnd,909
RightMoveStart,913
JumpEnd,915
JumpStart,922
JumpEnd,932
LargeStateEnd,949
LittleStateStart,949
JumpStart,970
LeftMoveStart,978
JumpEnd,983
StompKillGoomba,983
JumpStart,989
RightMoveStart,1006
JumpEnd,1011
RightMoveEnd,1023
StompKillGoomba,1055
JumpStart,1059
RightMoveStart,1068
JumpEnd,1083
RightMoveStart,1087
JumpStart,1088
JumpEnd,1098
JumpStart,1131
RightMoveEnd,1144
JumpEnd,1146
RightMoveEnd,1148
BlockPowerDestroy,1157
LeftMoveEnd,1163
JumpStart,1172
LeftMoveStart,1173
JumpEnd,1180
JumpStart,1187
RightMoveEnd,1191
JumpEnd,1201
RightMoveStart,1201
LargeStateStart,1242
LittleStateEnd,1242
LeftMoveStart,1270
RightMoveStart,1290
RightMoveStart,1307
StompKillGoomba,1310
JumpStart,1311
StompKillGoomba,1334
JumpEnd,1336
JumpStart,1339
LeftMoveStart,1345
LeftMoveStart,1350
RightMoveStart,1359
LeftMoveEnd,1361
RightMoveEnd,1361
JumpEnd,1362
JumpStart,1377
